112;Santiago Colombatto;ar ARG;MF;Oviedo;28-358;1997;14;12;1,065;11.8;0;1;1;0;0;0;4;0;0.4;0.4;1.4;1.8;5;56;30;0.00;0.08;0.08;0.00;0.08;0.04;0.12;0.15;0.04;0.15;Matches
113;Eray Cömert;ch SUI;DF;Valencia;27-340;1998;3;1;117;1.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;3;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
114;Santi Comesaña;es ESP;MF;Villarreal;29-097;1996;16;14;1,153;12.8;2;2;4;2;0;0;3;0;2.8;2.8;1.2;4.0;13;64;42;0.16;0.16;0.31;0.16;0.31;0.22;0.09;0.31;0.22;0.31;Matches
115;Copete;es ESP;DF;Valencia;26-092;1999;15;13;1,229;13.7;0;0;0;0;0;0;4;0;1.4;1.4;0.2;1.6;3;53;3;0.00;0.00;0.00;0.00;0.00;0.10;0.01;0.12;0.10;0.12;Matches
116;Thierry Correia;pt POR;DF;Valencia;26-307;1999;13;11;918;10.2;0;1;1;0;0;0;3;0;0.3;0.3;0.7;1.0;14;41;65;0.00;0.10;0.10;0.00;0.10;0.03;0.07;0.10;0.03;0.10;Matches
117;Coba da Costa;es ESP;MF,FW;Getafe;23-168;2002;13;2;342;3.8;0;0;0;0;0;0;1;0;0.3;0.3;0.1;0.4;10;12;35;0.00;0.00;0.00;0.00;0.00;0.08;0.03;0.11;0.08;0.11;Matches
118;Samu Costa;pt POR;MF;Mallorca;25-044;2000;15;12;1,104;12.3;3;0;3;3;0;0;7;0;0.7;0.7;0.9;1.6;7;42;27;0.24;0.00;0.24;0.24;0.24;0.06;0.07;0.13;0.06;0.13;Matches
119;David Costas;es ESP;DF;Oviedo;30-290;1995;13;12;1,07;11.9;0;0;0;0;0;0;0;0;0.4;0.4;0.1;0.6;4;29;1;0.00;0.00;0.00;0.00;0.00;0.04;0.01;0.05;0.04;0.05;Matches
120;Thibaut Courtois;be BEL;GK;Real Madrid;33-244;1992;19;19;1,71;19.0;0;0;0;0;0;0;0;0;0.0;0.0;0.2;0.2;0;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.01;0.00;0.01;Matches
121;Juan Cruz Armada;es ESP;DF;Osasuna;33-166;1992;12;7;580;6.4;0;0;0;0;0;0;0;0;0.4;0.4;0.1;0.5;3;14;4;0.00;0.00;0.00;0.00;0.00;0.06;0.01;0.07;0.06;0.07;Matches
122;Pau Cubarsí;es ESP;DF;Barcelona;18-353;2007;15;15;1,297;14.4;0;0;0;0;0;0;1;0;0.3;0.3;0.4;0.7;17;77;1;0.00;0.00;0.00;0.00;0.00;0.02;0.03;0.05;0.02;0.05;Matches
123;Cucho;co COL;FW;Betis;26-265;1999;18;18;1,566;17.4;8;3;11;7;1;1;2;0;6.9;6.2;3.5;9.7;28;46;106;0.46;0.17;0.63;0.40;0.57;0.40;0.20;0.60;0.35;0.56;Matches
124;Pablo Cuñat;es ESP;GK;Levante;23-257;2002;2;2;180;2.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
125;Arnaut Danjuma;nl NED;FW,MF;Valencia;28-344;1997;17;13;1,096;12.2;3;1;4;3;0;1;0;0;3.7;2.9;1.2;4.1;45;18;81;0.25;0.08;0.33;0.25;0.33;0.31;0.10;0.41;0.24;0.34;Matches
126;Sergi Darder;es ESP;MF,FW;Mallorca;32-019;1993;18;15;1,286;14.3;0;1;1;0;0;0;3;0;1.2;1.2;2.2;3.5;31;74;48;0.00;0.07;0.07;0.00;0.07;0.09;0.16;0.24;0.09;0.24;Matches
127;Davinchi;es ESP;DF;Getafe;18-086;2007;7;4;429;4.8;0;0;0;0;0;0;1;0;0.2;0.2;0.0;0.2;3;11;12;0.00;0.00;0.00;0.00;0.00;0.04;0.01;0.05;0.04;0.05;Matches
128;Leander Dendoncker;be BEL;MF;Oviedo;30-270;1995;15;15;1,286;14.3;1;0;1;1;0;0;2;0;0.8;0.8;0.4;1.2;15;46;19;0.07;0.00;0.07;0.07;0.07;0.06;0.03;0.09;0.06;0.09;Matches
129;Nelson Deossa;co COL;MF;Betis;25-338;2000;10;5;407;4.5;0;0;0;0;0;0;2;0;0.3;0.3;0.2;0.5;12;19;8;0.00;0.00;0.00;0.00;0.00;0.06;0.05;0.11;0.06;0.11;Matches
130;Bambo Diaby;sn SEN;DF;Elche;28-024;1997;3;1;79;0.9;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
131;Mouctar Diakhaby;gn GUI;DF;Valencia;29-022;1996;8;7;543;6.0;1;0;1;1;0;0;3;0;0.5;0.5;0.0;0.6;2;18;4;0.17;0.00;0.17;0.17;0.17;0.09;0.01;0.10;0.09;0.10;Matches
132;Grady Diangana;cd COD;MF,FW;Elche;27-266;1998;8;5;317;3.5;0;0;0;0;0;0;1;0;0.3;0.3;0.1;0.4;6;9;17;0.00;0.00;0.00;0.00;0.00;0.08;0.04;0.12;0.08;0.12;Matches
133;Moussa Diarra;ml MLI;DF;Alavés;25-061;2000;3;3;216;2.4;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;3;1;5;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.01;0.00;0.01;Matches
134;Brahim Díaz;ma MAR;FW,MF;Real Madrid;26-160;1999;12;3;319;3.5;0;2;2;0;0;0;1;0;0.3;0.3;1.7;1.9;13;9;33;0.00;0.56;0.56;0.00;0.56;0.08;0.47;0.55;0.08;0.55;Matches
135;Pedro Díaz;es ESP;MF,FW;Rayo Vallecano;27-219;1998;15;10;836;9.3;0;0;0;0;0;0;0;0;0.7;0.7;0.6;1.2;10;30;37;0.00;0.00;0.00;0.00;0.00;0.07;0.06;0.13;0.07;0.13;Matches
136;Matías Dituro;ar ARG;GK;Elche;38-247;1987;6;6;540;6.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.01;0.00;0.01;Matches
137;Djené;tg TOG;DF,MF;Getafe;34-010;1991;18;16;1,314;14.6;0;0;0;0;0;0;5;0;0.1;0.1;0.0;0.2;6;28;2;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.01;0.01;0.01;Matches
138;Marko Dmitrović;rs SRB;GK;Espanyol;33-351;1992;18;18;1,62;18.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
139;Tyrhys Dolan;eng ENG;FW,MF;Espanyol;24-013;2001;17;14;1,225;13.6;0;3;3;0;0;0;3;1;1.4;1.4;2.5;3.9;54;30;96;0.00;0.22;0.22;0.00;0.22;0.10;0.18;0.29;0.10;0.29;Matches
140;Marc Domenech;es ESP;FW,MF;Mallorca;20-009;2006;7;2;214;2.4;0;1;1;0;0;0;0;0;0.1;0.1;0.4;0.5;1;4;17;0.00;0.42;0.42;0.00;0.42;0.05;0.16;0.21;0.05;0.21;Matches
141;Carlos Dominguez;es ESP;DF;Celta Vigo;24-333;2001;6;4;436;4.8;0;0;0;0;0;0;1;0;0.0;0.0;0.1;0.1;2;10;0;0.00;0.00;0.00;0.00;0.00;0.01;0.01;0.02;0.01;0.02;Matches
142;John Donald;es ESP;DF,MF;Elche;25-133;2000;11;3;303;3.4;1;0;1;1;0;0;1;0;0.4;0.4;0.0;0.4;2;9;6;0.30;0.00;0.30;0.30;0.30;0.10;0.00;0.10;0.10;0.10;Matches
143;Domingos Duarte;pt POR;DF;Getafe;30-306;1995;16;16;1,354;15.0;0;0;0;0;0;0;4;0;0.6;0.6;0.0;0.6;1;30;1;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.04;0.04;0.04;Matches
144;Pablo Durán;es ESP;FW,MF;Celta Vigo;24-230;2001;14;8;699;7.8;2;1;3;2;0;0;0;0;2.2;2.2;0.9;3.1;5;14;49;0.26;0.13;0.39;0.26;0.39;0.28;0.12;0.40;0.28;0.40;Matches
145;Hugo Duro;es ESP;FW;Valencia;26-061;1999;18;11;1,083;12.0;6;0;6;6;0;0;4;0;4.3;4.3;0.5;4.8;4;14;49;0.50;0.00;0.50;0.50;0.50;0.36;0.04;0.40;0.36;0.40;Matches
146;Ovie Ejaria;eng ENG;MF;Oviedo;28-053;1997;7;2;180;2.0;0;0;0;0;0;0;1;0;0.1;0.1;0.1;0.2;7;11;6;0.00;0.00;0.00;0.00;0.00;0.07;0.04;0.11;0.07;0.11;Matches
147;Chidera Ejuke;ng NGA;FW,MF;Sevilla;28-008;1998;12;4;390;4.3;1;1;2;1;0;0;0;0;1.0;1.0;1.1;2.1;16;19;44;0.23;0.23;0.46;0.23;0.46;0.22;0.25;0.47;0.22;0.47;Matches
148;Unai Elgezabal;es ESP;DF,MF;Levante;32-260;1993;11;11;932;10.4;0;0;0;0;0;0;2;0;0.6;0.6;0.2;0.8;1;13;1;0.00;0.00;0.00;0.00;0.00;0.06;0.02;0.08;0.06;0.08;Matches
149;Aritz Elustondo;es ESP;DF;Real Sociedad;31-288;1994;8;4;337;3.7;0;0;0;0;0;0;0;0;0.2;0.2;0.0;0.2;2;10;2;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.04;0.04;0.04;Matches
150;Endrick;br BRA;FW;Real Madrid;19-173;2006;1;0;12;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
151;Aarón Escandell;es ESP;GK;Oviedo;30-105;1995;18;18;1,62;18.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
152;Carlos Espí;es ESP;FW;Levante;20-170;2005;6;0;123;1.4;1;0;1;1;0;0;0;0;0.3;0.3;0.0;0.3;0;1;3;0.73;0.00;0.73;0.73;0.73;0.19;0.00;0.19;0.19;0.19;Matches
153;Alfonso Espino;uy URU;FW,DF;Rayo Vallecano;34-005;1992;12;3;372;4.1;1;0;1;1;0;0;0;0;1.0;1.0;0.5;1.5;5;9;38;0.24;0.00;0.24;0.24;0.24;0.23;0.13;0.36;0.23;0.36;Matches
154;Marco Esteban;es ESP;DF;Oviedo;20-009;2006;1;0;45;0.5;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
155;Karl Etta Eyong;cm CMR;FW;Villarreal;22-088;2003;3;3;256;2.8;1;2;3;1;0;0;0;0;0.9;0.9;0.7;1.7;3;4;10;0.35;0.70;1.05;0.35;1.05;0.33;0.26;0.59;0.33;0.59;Matches
156;Karl Etta Eyong;cm CMR;FW;Levante;22-088;2003;12;12;959;10.7;5;1;6;5;0;1;2;0;5.4;4.7;1.5;6.2;6;10;47;0.47;0.09;0.56;0.47;0.56;0.51;0.14;0.65;0.44;0.58;Matches
157;Edu Expósito;es ESP;MF;Espanyol;29-162;1996;17;15;1,182;13.1;0;5;5;0;0;0;3;0;0.9;0.9;3.9;4.8;28;93;46;0.00;0.38;0.38;0.00;0.38;0.07;0.30;0.36;0.07;0.36;Matches
158;Abde Ezzalzouli;ma MAR;FW;Betis;24-024;2001;11;9;780;8.7;3;3;6;3;0;0;1;0;3.6;3.6;3.0;6.5;45;22;90;0.35;0.35;0.69;0.35;0.69;0.41;0.34;0.75;0.41;0.75;Matches
159;Omar Falah;es ESP;DF,MF;Oviedo;22-123;2003;1;0;14;0.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
160;Aleix Febas;es ESP;MF;Elche;29-342;1996;18;18;1,62;18.0;1;1;2;1;0;0;4;0;1.4;1.4;0.8;2.2;61;134;67;0.06;0.06;0.11;0.06;0.11;0.08;0.04;0.12;0.08;0.12;Matches
161;Luiz Felipe;it ITA;DF;Rayo Vallecano;28-294;1997;7;5;282;3.1;0;0;0;0;0;0;1;0;0.4;0.4;0.0;0.4;2;6;0;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.12;0.12;0.12;Matches
162;Kiko Femenía;es ESP;DF,FW;Getafe;34-342;1991;15;13;1,043;11.6;0;1;1;0;0;0;2;0;0.1;0.1;0.6;0.7;16;42;34;0.00;0.09;0.09;0.00;0.09;0.01;0.06;0.06;0.01;0.06;Matches
163;Manu Fernández;es ESP;DF;Celta Vigo;24-262;2001;10;8;642;7.1;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;5;27;0;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.01;0.01;0.01;Matches
164;Pedro Fernandez;es ESP;FW,MF;Barcelona;17-363;2008;4;1;92;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;0;5;6;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.06;0.00;0.06;Matches
165;Pelayo Fernandez;es ESP;DF;Rayo Vallecano;22-256;2003;1;0;45;0.5;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.07;0.07;0.07;Matches
166;Roberto Férnandez;es ESP;FW;Espanyol;23-191;2002;18;14;1,287;14.3;4;2;6;3;1;1;1;0;5.1;4.3;3.0;7.3;13;15;55;0.28;0.14;0.42;0.21;0.35;0.36;0.21;0.57;0.30;0.51;Matches
167;Toni Fernández;es ESP;FW;Barcelona;17-179;2008;1;1;45;0.5;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;0;0;2;0.00;0.00;0.00;0.00;0.00;0.00;0.15;0.15;0.00;0.15;Matches
168;Junior Firpo;do DOM;DF;Betis;29-141;1996;7;5;460;5.1;0;1;1;0;0;0;2;0;0.4;0.4;0.6;1.0;7;23;28;0.00;0.20;0.20;0.00;0.20;0.08;0.12;0.20;0.08;0.20;Matches
169;Nicolas Fonseca;uy URU;MF;Oviedo;27-083;1998;1;0;17;0.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.10;0.07;0.17;0.10;0.17;Matches
170;Álex Forés;es ESP;FW;Oviedo;24-273;2001;11;1;199;2.2;0;0;0;0;0;0;0;0;1.0;1.0;0.0;1.0;4;0;9;0.00;0.00;0.00;0.00;0.00;0.46;0.00;0.46;0.46;0.46;Matches
171;Pablo Fornals;es ESP;MF;Betis;29-322;1996;18;18;1,479;16.4;4;4;8;4;0;0;1;0;2.2;2.2;3.2;5.4;27;128;81;0.24;0.24;0.49;0.24;0.49;0.13;0.20;0.33;0.13;0.33;Matches
172;Héctor Fort;es ESP;DF;Elche;19-161;2006;9;5;327;3.6;1;2;3;1;0;0;0;0;0.5;0.5;0.4;0.9;18;10;30;0.28;0.55;0.83;0.28;0.83;0.15;0.11;0.25;0.15;0.25;Matches
173;Dimitri Foulquier;fr FRA;DF;Valencia;32-293;1993;11;9;806;9.0;0;0;0;0;0;0;0;0;0.3;0.3;0.2;0.5;6;29;16;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.05;0.03;0.05;Matches
174;Juan Foyth;ar ARG;DF;Villarreal;27-363;1998;10;9;731;8.1;0;0;0;0;0;0;1;0;0.1;0.1;0.0;0.1;2;30;0;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.02;0.02;0.02;Matches
175;Alejandro Francés;es ESP;DF;Girona;23-162;2002;9;5;429;4.8;0;0;0;0;0;0;1;1;0.1;0.1;0.6;0.7;8;16;5;0.00;0.00;0.00;0.00;0.00;0.01;0.11;0.13;0.01;0.13;Matches
176;Jorge de Frutos;es ESP;FW,MF;Rayo Vallecano;28-324;1997;16;16;1,169;13.0;5;1;6;5;0;0;1;0;3.9;3.9;1.9;5.8;34;21;85;0.38;0.08;0.46;0.38;0.46;0.30;0.14;0.44;0.30;0.44;Matches
177;Javi Galán;es ESP;DF;Osasuna;31-052;1994;1;1;90;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;3;2;1;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.09;0.00;0.09;Matches
178;Javi Galán;es ESP;DF;Atlético Madrid;31-052;1994;5;1;134;1.5;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;5;1;9;0.00;0.00;0.00;0.00;0.00;0.00;0.05;0.05;0.00;0.05;Matches
179;Iñigo Ruiz de Galarreta;es ESP;MF;Athletic Club;32-157;1993;17;16;1,092;12.1;0;0;0;0;0;0;8;0;0.3;0.3;1.0;1.2;10;95;17;0.00;0.00;0.00;0.00;0.00;0.02;0.08;0.10;0.02;0.10;Matches
180;Conor Gallagher;eng ENG;MF;Atlético Madrid;25-338;2000;19;4;679;7.5;2;0;2;2;0;0;2;0;1.1;1.1;0.5;1.6;19;26;34;0.27;0.00;0.27;0.27;0.27;0.15;0.06;0.21;0.15;0.21;Matches
181;Facundo Garcés;my MAS;DF;Alavés;26-127;1999;6;6;540;6.0;0;0;0;0;0;0;2;0;0.1;0.1;0.0;0.1;0;4;1;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.02;0.02;0.02;Matches
182;Álvaro García;es ESP;FW,MF;Rayo Vallecano;33-075;1992;18;14;1,244;13.8;3;1;4;3;0;0;2;0;5.1;5.1;2.9;7.9;19;22;116;0.22;0.07;0.29;0.22;0.29;0.37;0.21;0.57;0.37;0.57;Matches
183;Eric García;es ESP;DF,MF;Barcelona;25-001;2001;19;17;1,468;16.3;1;0;1;1;0;0;1;0;2.4;2.4;1.3;3.7;16;111;30;0.06;0.00;0.06;0.06;0.06;0.15;0.08;0.23;0.15;0.23;Matches
184;Fran Garcia;es ESP;DF;Real Madrid;26-149;1999;7;5;414;4.6;1;0;1;1;0;0;2;1;0.7;0.7;0.1;0.8;11;11;52;0.22;0.00;0.22;0.22;0.22;0.15;0.01;0.17;0.15;0.17;Matches
185;Gonzalo García;es ESP;FW,MF;Real Madrid;21-292;2004;14;2;265;2.9;3;0;3;3;0;0;0;0;2.5;2.5;0.3;2.8;1;5;13;1.02;0.00;1.02;1.02;1.02;0.85;0.10;0.94;0.85;0.94;Matches
186;Joan García;es ESP;GK;Barcelona;24-251;2001;13;13;1,17;13.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
187;Pablo Garcia;es ESP;FW;Betis;19-211;2006;11;2;298;3.3;0;0;0;0;0;0;1;0;1.1;1.1;0.1;1.1;12;7;29;0.00;0.00;0.00;0.00;0.00;0.32;0.02;0.34;0.32;0.34;Matches
188;Rubén García;es ESP;FW,MF;Osasuna;32-180;1993;16;10;868;9.6;2;4;6;2;0;0;1;0;0.7;0.7;1.9;2.6;10;25;43;0.21;0.41;0.62;0.21;0.62;0.08;0.20;0.27;0.08;0.27;Matches
189;Víctor García;es ESP;DF,MF;Levante;28-116;1997;10;4;351;3.9;0;0;0;0;0;0;0;0;0.2;0.2;0.3;0.4;11;7;19;0.00;0.00;0.00;0.00;0.00;0.04;0.07;0.11;0.04;0.11;Matches
190;Gavi;es ESP;MF,DF;Barcelona;21-158;2004;2;0;67;0.7;0;1;1;0;0;0;0;0;0.0;0.0;0.2;0.2;1;11;3;0.00;1.34;1.34;0.00;1.34;0.00;0.23;0.23;0.00;0.23;Matches
191;Paulo Gazzaniga;ar ARG;GK;Girona;34-008;1992;17;17;1,482;16.5;0;0;0;0;0;0;2;1;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
192;Mourad El Ghezouani;ma MAR;FW;Elche;27-228;1998;2;0;50;0.6;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;0;1;4;0.00;0.00;0.00;0.00;0.00;0.12;0.04;0.15;0.12;0.15;Matches
193;Bryan Gil;es ESP;MF,FW;Girona;24-333;2001;15;9;774;8.6;0;3;3;0;0;0;4;0;1.7;1.7;1.3;3.0;37;22;72;0.00;0.35;0.35;0.00;0.35;0.20;0.15;0.35;0.20;0.35;Matches
194;Moi Gómez;es ESP;MF;Osasuna;31-201;1994;14;9;821;9.1;0;0;0;0;0;0;1;0;0.2;0.2;0.7;0.9;11;79;19;0.00;0.00;0.00;0.00;0.00;0.02;0.08;0.10;0.02;0.10;Matches
195;Sergio Gómez;es ESP;DF;Real Sociedad;25-128;2000;19;15;1,364;15.2;0;0;0;0;0;0;1;0;0.8;0.8;2.4;3.1;18;76;71;0.00;0.00;0.00;0.00;0.00;0.05;0.16;0.21;0.05;0.21;Matches
196;Unai Gómez;es ESP;FW,MF;Athletic Club;22-230;2003;11;2;316;3.5;0;0;0;0;0;0;0;0;0.5;0.5;0.2;0.7;4;7;18;0.00;0.00;0.00;0.00;0.00;0.15;0.06;0.21;0.15;0.21;Matches
197;Valentín Gómez;ar ARG;DF;Betis;22-198;2003;13;8;834;9.3;1;0;1;1;0;0;3;0;0.7;0.7;0.4;1.1;8;29;22;0.11;0.00;0.11;0.11;0.11;0.07;0.04;0.11;0.07;0.11;Matches
198;Nicolás González;ar ARG;MF,DF;Atlético Madrid;27-279;1998;15;13;931;10.3;1;0;1;1;0;0;2;0;2.1;2.1;1.3;3.4;22;27;72;0.10;0.00;0.10;0.10;0.10;0.20;0.13;0.33;0.20;0.33;Matches
